dateTime,stationID,parish,latitude,longitude,interval,altimeter,appTemp,barometer,cloudbase,consBatteryVoltage,dewpoint,ET,forecast,hail,hailBatteryStatus,hailRate,heatindex,heatingTemp,heatingVoltage,humidex,humidex1,inDewpoint,inHumidity,inTemp,inTempBatteryStatus,leafTemp1,leafTemp2,leafWet1,leafWet2,lightning_distance,lightning_disturber_count,lightning_energy,lightning_noise_count,lightning_strike_count,luminosity,maxSolarRad,noise,outHumidity,outTemp,outTempBatteryStatus,pressure,radiation,rain,rainBatteryStatus,rainRate,referenceVoltage,rxCheckPercent,so2,soilMoist1,soilMoist2,soilMoist3,soilMoist4,soilTemp1,soilTemp2,soilTemp3,soilTemp4,supplyVoltage,txBatteryStatus,UV,uvBatteryStatus,windBatteryStatus,windchill,windDir,windGust,windGustDir,windrun,windSpeed
1742550900,UWIT001,St.Andrew,18.0,-76.8,1,30.162522283209704,71.28130413635888,30.126,1443.5336014984118,1.18,63.57045215340698,0.0,,,,,67.19,,,76.81873869276116,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.6,,29.347199458837036,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.6,,0.0,,0.0,0.0
1742550960,UWIT001,St.Andrew,18.0,-76.8,1,30.164448757531332,71.1492896459549,30.128,1516.0227054208449,1.17,63.25150009614828,0.0,,,,,67.143,,,76.59020737793122,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.6,,29.34908357675694,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,66.6,,0.0,,0.0,0.0
1742551020,UWIT001,St.Andrew,18.0,-76.8,1,30.164448757531332,71.1492896459549,30.128,1516.0227054208449,1.17,63.25150009614828,0.0,,,,,67.143,,,76.59020737793122,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.6,,29.34908357675694,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,66.6,,1.0,180.0,0.0,0.0
1742551080,UWIT001,St.Andrew,18.0,-76.8,1,30.16542463546981,71.00875736736972,30.129,1515.6948126421157,1.17,63.15294282437469,0.0,,,,,67.033,,,76.42005835019555,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.5,,29.3500379987608,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,66.5,,0.0,,0.0,0.0
1742551140,UWIT001,St.Andrew,18.0,-76.8,1,30.16442859035941,71.00875736736972,30.128,1515.6948126421157,1.16,63.15294282437469,0.0,,,,,67.033,,,76.42005835019555,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.5,,29.349063852987666,0.0,0.0,,0.0,,59.79166666666667,,,,2.0,,,,,,,0.0,0.0,,,66.5,,0.0,,0.0,0.0
1742551200,UWIT001,St.Andrew,18.0,-76.8,1,30.164408483301074,70.8683474697045,30.128,1515.3669900039572,1.17,63.054385243982594,0.0,,,,,66.923,,,76.25012896758356,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.4,,29.34904418801034,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742551260,UWIT001,St.Andrew,18.0,-76.8,1,30.16540452774687,70.8683474697045,30.129,1515.3669900039572,1.28,63.054385243982594,0.0,,,,,66.923,,,76.25012896758356,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.4,,29.35001833313076,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742551320,UWIT001,St.Andrew,18.0,-76.8,1,30.164408483301074,70.8683474697045,30.128,1515.3669900039572,1.17,63.054385243982594,0.0,,,,,66.923,,,76.25012896758356,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.4,,29.34904418801034,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742551380,UWIT001,St.Andrew,18.0,-76.8,1,30.16540452774687,70.8683474697045,30.129,1515.3669900039572,1.17,63.054385243982594,0.0,,,,,66.923,,,76.25012896758356,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,89.0,66.4,,29.35001833313076,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742551440,UWIT001,St.Andrew,18.0,-76.8,1,30.165384479990927,70.72805963993481,30.129,1515.0392375066986,1.16,62.95582735497052,0.0,,,,,66.81299999999999,,,76.08041863052898,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,89.0,66.3,,29.349998726149323,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551500,UWIT001,St.Andrew,18.0,-76.8,1,30.16644548214669,70.8587119954397,30.13,1442.6435034338597,1.17,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.351036400945883,0.0,0.0,,0.0,,55.520833333333336,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551560,UWIT001,St.Andrew,18.0,-76.8,1,30.16744152780102,70.8587119954397,30.131,1442.6435034338597,1.17,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.352010547524078,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551620,UWIT001,St.Andrew,18.0,-76.8,1,30.16744152780102,70.8587119954397,30.131,1442.6435034338597,1.17,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.352010547524078,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551680,UWIT001,St.Andrew,18.0,-76.8,1,30.168437573317483,70.8587119954397,30.132,1442.6435034338597,1.17,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.352984694102272,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551740,UWIT001,St.Andrew,18.0,-76.8,1,30.168437573317483,70.8587119954397,30.132,1442.6435034338597,1.18,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.352984694102272,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551800,UWIT001,St.Andrew,18.0,-76.8,1,30.168437573317483,70.8587119954397,30.132,1442.6435034338597,1.17,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.352984694102272,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551860,UWIT001,St.Andrew,18.0,-76.8,1,30.168437573317483,70.8587119954397,30.132,1442.6435034338597,1.16,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.3,,29.352984694102272,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551920,UWIT001,St.Andrew,18.0,-76.8,1,30.168437573317483,70.8587119954397,30.132,1442.6435034338597,1.16,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.3,,29.352984694102272,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742551980,UWIT001,St.Andrew,18.0,-76.8,1,30.169433618696065,70.8587119954397,30.133,1442.6435034338597,1.86,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.3,,29.353958840680463,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742552040,UWIT001,St.Andrew,18.0,-76.8,1,30.169433618696065,70.8587119954397,30.133,1442.6435034338597,1.16,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.3,,29.353958840680463,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742552100,UWIT001,St.Andrew,18.0,-76.8,1,30.170429663936773,70.8587119954397,30.134,1442.6435034338597,1.16,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.3,,29.354932987258657,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742552160,UWIT001,St.Andrew,18.0,-76.8,1,30.171445982758865,70.99945249745399,30.135,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.4,,29.355926961830164,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552220,UWIT001,St.Andrew,18.0,-76.8,1,30.171445982758865,70.99945249745399,30.135,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.4,,29.355926961830164,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552280,UWIT001,St.Andrew,18.0,-76.8,1,30.17244202839379,70.99945249745399,30.136,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.4,,29.356901109066325,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552340,UWIT001,St.Andrew,18.0,-76.8,1,30.174434119250087,70.99945249745399,30.138,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.72833126994638,59.0,83.6,,,,,,,,,,,,0.0,,90.0,66.4,,29.35884940353866,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552400,UWIT001,St.Andrew,18.0,-76.8,1,30.17244202839379,70.99945249745399,30.136,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.4,,29.356901109066325,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552460,UWIT001,St.Andrew,18.0,-76.8,1,30.174434119250087,70.99945249745399,30.138,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.4,,29.35884940353866,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552520,UWIT001,St.Andrew,18.0,-76.8,1,30.175430164471454,70.99945249745399,30.139,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.4,,29.35982355077482,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552580,UWIT001,St.Andrew,18.0,-76.8,1,30.176426209554997,70.99945249745399,30.14,1442.9401392408286,1.17,63.37306338734036,0.0,,,,,66.97000000000001,,,76.47703488025897,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.4,,29.360797698010987,0.0,0.0,,0.0,,59.79166666666667,,,,2.0,,,,,,,0.0,0.0,,,66.4,,0.0,,0.0,0.0
1742552640,UWIT001,St.Andrew,18.0,-76.8,1,30.17640593248595,70.8587119954397,30.14,1442.6435034338597,1.17,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.3,,29.360777866727812,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742552700,UWIT001,St.Andrew,18.0,-76.8,1,30.174413843520966,70.8587119954397,30.138,1442.6435034338597,1.27,63.274368584891015,0.0,,,,,66.86,,,76.30651572169509,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.3,,29.358829573571427,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,66.3,,0.0,,0.0,0.0
1742552760,UWIT001,St.Andrew,18.0,-76.8,1,30.177381759516297,70.71809461697715,30.141,1442.3469311751278,1.16,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.2,,29.361732240528593,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742552820,UWIT001,St.Andrew,18.0,-76.8,1,30.17638571590852,70.71809461697715,30.14,1442.3469311751278,1.16,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.2,,29.36075809460641,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742552880,UWIT001,St.Andrew,18.0,-76.8,1,30.17638571590852,70.71809461697715,30.14,1442.3469311751278,1.16,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.2,,29.36075809460641,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742552940,UWIT001,St.Andrew,18.0,-76.8,1,30.17538967216291,70.71809461697715,30.139,1442.3469311751278,1.17,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.2,,29.35978394868423,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742553000,UWIT001,St.Andrew,18.0,-76.8,1,30.17638571590852,70.71809461697715,30.14,1442.3469311751278,5.56,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.2,,29.36075809460641,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742553060,UWIT001,St.Andrew,18.0,-76.8,1,30.17638571590852,70.71809461697715,30.14,1442.3469311751278,1.19,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,66.2,,29.36075809460641,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742553120,UWIT001,St.Andrew,18.0,-76.8,1,30.17638571590852,70.71809461697715,30.14,1442.3469311751278,1.17,63.17567350282944,0.0,,,,,66.75,,,76.13621758728284,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.2,,29.36075809460641,0.0,0.0,,0.0,,59.79166666666667,,,,2.0,,,,,,,0.0,0.0,,,66.2,,0.0,,0.0,0.0
1742553180,UWIT001,St.Andrew,18.0,-76.8,1,30.176365559673094,70.57760004682058,30.14,1442.050422464908,1.15,63.0769781411544,0.0,,,,,66.64,,,75.96613987303067,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,66.1,,29.360738381500468,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,66.1,,0.0,,0.0,0.0
1742553240,UWIT001,St.Andrew,18.0,-76.8,1,30.176365559673094,70.57760004682058,30.14,1442.050422464908,1.16,63.0769781411544,0.0,,,,,66.64,,,75.96613987303067,,67.6348416856953,59.0,83.5,,,,,,,,,,,,0.0,,90.0,66.1,,29.360738381500468,0.0,0.0,,0.0,,55.520833333333336,,,,2.0,,,,,,,0.0,0.0,,,66.1,,1.0,180.0,0.0,0.0
1742553300,UWIT001,St.Andrew,18.0,-76.8,1,30.17835764541889,70.57760004682058,30.142,1442.050422464908,1.16,63.0769781411544,0.0,,,,,66.64,,,75.96613987303067,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,66.1,,29.36268667203673,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,66.1,,0.0,,0.0,0.0
1742553360,UWIT001,St.Andrew,18.0,-76.8,1,30.1773616026149,70.57760004682058,30.141,1442.050422464908,1.16,63.0769781411544,0.0,,,,,66.64,,,75.96613987303067,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,66.1,,29.3617125267686,0.0,0.0,,0.0,,55.520833333333336,,,,2.0,,,,,,,0.0,0.0,,,66.1,,0.0,,0.0,0.0
1742553420,UWIT001,St.Andrew,18.0,-76.8,1,30.17634546363035,70.4372279703707,30.14,1441.7539773034664,1.17,62.97828249986475,0.0,,,,,66.53,,,75.796281976335,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,66.0,,29.360718727263947,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742553480,UWIT001,St.Andrew,18.0,-76.8,1,30.17734150590819,70.4372279703707,30.141,1441.7539773034664,1.17,62.97828249986475,0.0,,,,,66.53,,,75.796281976335,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,66.0,,29.361692871879978,0.0,0.0,,0.0,,59.79166666666667,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742553540,UWIT001,St.Andrew,18.0,-76.8,1,30.179313552065288,70.29697807367378,30.143,1441.4575956910749,1.16,62.87958657895928,0.0,,,,,66.42,,,75.62664329597754,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.9,,29.36362156364871,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,65.9,,0.0,,0.0,0.0
1742553600,UWIT001,St.Andrew,18.0,-76.8,1,30.178317510725098,70.29697807367378,30.142,1441.4575956910749,1.16,62.87958657895928,0.0,,,,,66.42,,,75.62664329597754,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.9,,29.362647419682823,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,65.9,,0.0,,0.0,0.0
1742553660,UWIT001,St.Andrew,18.0,-76.8,1,30.179313552065288,70.29697807367378,30.143,1441.4575956910749,1.17,62.87958657895928,0.0,,,,,66.42,,,75.62664329597754,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.9,,29.36362156364871,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,65.9,,0.0,,0.0,0.0
1742553720,UWIT001,St.Andrew,18.0,-76.8,1,30.178317510725098,70.29697807367378,30.142,1441.4575956910749,1.2,62.87958657895928,0.0,,,,,66.42,,,75.62664329597754,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.9,,29.362647419682823,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,65.9,,0.0,,0.0,0.0
1742553780,UWIT001,St.Andrew,18.0,-76.8,1,30.179313552065288,70.29697807367378,30.143,1441.4575956910749,1.17,62.87958657895928,0.0,,,,,66.42,,,75.62664329597754,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.9,,29.36362156364871,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,65.9,,0.0,,0.0,0.0
1742553840,UWIT001,St.Andrew,18.0,-76.8,1,30.178830331872096,70.15685004342066,30.144,1441.1612776280072,1.17,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.8,,29.363148966746177,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742553900,UWIT001,St.Andrew,18.0,-76.8,1,30.179826324068173,70.15685004342066,30.145,1441.1612776280072,1.16,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.8,,29.364123062717738,0.0,0.0,,0.0,,89.6875,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742553960,UWIT001,St.Andrew,18.0,-76.8,1,30.180822316126445,70.15685004342066,30.146,1441.1612776280072,1.16,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.54135081047153,59.0,83.4,,,,,,,,,,,,0.0,,90.0,65.8,,29.365097158689302,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742554020,UWIT001,St.Andrew,18.0,-76.8,1,30.180822316126445,70.15685004342066,30.146,1441.1612776280072,1.16,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,65.8,,29.365097158689302,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742554080,UWIT001,St.Andrew,18.0,-76.8,1,30.180822316126445,70.15685004342066,30.146,1441.1612776280072,1.16,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,65.8,,29.365097158689302,0.0,0.0,,0.0,,85.41666666666667,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742554140,UWIT001,St.Andrew,18.0,-76.8,1,30.179826324068173,70.15685004342066,30.145,1441.1612776280072,1.17,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,65.8,,29.364123062717738,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742554200,UWIT001,St.Andrew,18.0,-76.8,1,30.180822316126445,70.15685004342066,30.146,1441.1612776280072,1.17,62.780890378436766,0.0,,,,,66.31,,,75.45722323212294,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,65.8,,29.365097158689302,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742554260,UWIT001,St.Andrew,18.0,-76.8,1,30.181882426333765,70.28525948834758,30.147,1369.6206659068037,1.16,63.09566907001006,0.0,,,,,66.357,,,75.67939428523758,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,65.8,,29.366133963371873,0.0,0.0,,0.0,,76.875,,,,2.0,,,,,,,0.0,0.0,,,65.8,,1.0,202.5,0.0,0.0
1742554320,UWIT001,St.Andrew,18.0,-76.8,1,30.180886432295303,70.28525948834758,30.146,1369.6206659068037,1.16,63.09566907001006,0.0,,,,,66.357,,,75.67939428523758,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,65.8,,29.365159865320216,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,65.8,,1.0,202.5,0.0,0.0
1742554380,UWIT001,St.Andrew,18.0,-76.8,1,30.181882426333765,70.28525948834758,30.147,1369.6206659068037,1.16,63.09566907001006,0.0,,,,,66.357,,,75.67939428523758,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,65.8,,29.366133963371873,0.0,0.0,,0.0,,64.0625,,,,2.0,,,,,,,0.0,0.0,,,65.8,,0.0,,0.0,0.0
1742554440,UWIT001,St.Andrew,18.0,-76.8,1,30.18289869442759,70.42583338560348,30.148,1369.8861800425352,1.34,63.19450080781285,0.0,,,,,66.467,,,75.8496107768303,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,65.9,,29.36712788991187,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,65.9,,0.0,,0.0,0.0
1742554500,UWIT001,St.Andrew,18.0,-76.8,1,30.181923034154142,70.56653050337482,30.147,1370.1517511799912,1.16,63.29333229480804,0.0,,,,,66.577,,,76.02004843493478,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,66.0,,29.366173678470584,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742554560,UWIT001,St.Andrew,18.0,-76.8,1,30.181923034154142,70.56653050337482,30.147,1370.1517511799912,1.16,63.29333229480804,0.0,,,,,66.577,,,76.02004843493478,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,66.0,,29.366173678470584,0.0,0.0,,0.0,,68.33333333333333,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742554620,UWIT001,St.Andrew,18.0,-76.8,1,30.182919029396174,70.56653050337482,30.148,1370.1517511799912,1.17,63.29333229480804,0.0,,,,,66.577,,,76.02004843493478,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,91.0,66.0,,29.367147777839627,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742554680,UWIT001,St.Andrew,18.0,-76.8,1,30.18185847610052,70.4372279703707,30.147,1441.7539773034664,1.16,62.97828249986475,0.0,,,,,66.53,,,75.796281976335,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,66.0,,29.36611053966027,0.0,0.0,,0.0,,59.79166666666667,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742554740,UWIT001,St.Andrew,18.0,-76.8,1,30.183850462181816,70.4372279703707,30.149,1441.7539773034664,1.16,62.97828249986475,0.0,,,,,66.53,,,75.796281976335,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,66.0,,29.368058734209626,0.0,0.0,,0.0,,81.14583333333333,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
1742554800,UWIT001,St.Andrew,18.0,-76.8,1,30.18285446921005,70.4372279703707,30.148,1441.7539773034664,1.17,62.97828249986475,0.0,,,,,66.53,,,75.796281976335,,67.44785864424836,59.0,83.3,,,,,,,,,,,,0.0,,90.0,66.0,,29.367084636934948,0.0,0.0,,0.0,,72.60416666666667,,,,2.0,,,,,,,0.0,0.0,,,66.0,,0.0,,0.0,0.0
